Date,QQQ,TLT,VGT,XLK
2017-08-28,-0.005725372403662221,0.02802799992224636,0.010022909379185041,0.011371771671335296
2017-08-29,-0.004109904648909035,0.02415002675591338,0.008748836226575074,0.01061797486844629
2017-08-30,0.004862801489883495,0.02325401222486767,0.016730076085741397,0.01510171020527129
2017-08-31,0.01959712362585364,0.015794279219549123,0.027100636146420998,0.023486327207895563
2017-09-01,0.016359718011305535,0.016657147176012632,0.0248911351846115,0.020309174114344186
2017-09-05,0.0008992473697766457,0.03162352319716888,0.01004456477168958,0.005176017106812036
2017-09-06,0.0056823026372325725,0.028996490374328054,0.012892434465398006,0.007429075128033258
2017-09-07,0.009366914474971733,0.03388842811953663,0.018580286999501983,0.011408760813742536
2017-09-08,0.022548539684380087,0.022913565338376518,0.032445029195481645,0.02327627652210351
2017-09-11,0.026530652312588554,0.010222349891471083,0.03972589627596368,0.030648150215292436
2017-09-12,0.015910863489774885,0.010105839616069368,0.02500686545664177,0.016893935538400795
2017-09-13,0.016594459884536228,0.010379871131445118,0.021123125860719405,0.013941337023026579
2017-09-14,0.008871100786381314,0.010827872133107208,0.01488350749977374,0.007551234334326029
2017-09-15,0.03346797322781225,0.003720452129087004,0.03837219346169474,0.03185441817880119
2017-09-18,0.03284447037219618,-0.00181897037409684,0.0397506042710698,0.03381870840527035
2017-09-19,0.03593799126737407,-0.006704063905306423,0.044523519177578796,0.03875499844969821
2017-09-20,0.01723534665573112,-0.002141563363908139,0.0242341143033431,0.01934579004937187
2017-09-21,0.014620592538260535,-0.009433410391376018,0.020355887931838623,0.01625679490188703
2017-09-22,0.016629478138302733,-0.002918600757818468,0.021305403139270096,0.017658535546453136
2017-09-25,0.00804788154427083,-0.0005378017973918237,0.00805404783591368,0.0058335603803221225
2017-09-26,0.007537220120119814,-0.0017213420300086213,0.008775820635844367,0.007565132585190426
2017-09-27,0.012633711147150617,-0.019921411111671228,0.016904373434271536,0.013424994569998683
2017-09-28,0.0005261020299021091,-0.02251950899227184,0.009024358251630282,0.007347954688157188
2017-09-29,-0.0029525050075221992,-0.023229470208925962,0.007918320841638238,0.008178466632086323
2017-10-02,-0.0006942096508727458,-0.017502367815746322,0.011505443815559069,0.010572767700469221
2017-10-03,0.01050096386358601,-0.03190554107589694,0.022756770750332223,0.02200444526328571
2017-10-04,0.008403568638736925,-0.025851120009464323,0.02058814517152774,0.02043943667267545
2017-10-05,0.015898956520813634,-0.03936504118264772,0.025427340000209186,0.02672801418734161
2017-10-06,0.02616472424813754,-0.03999836331388762,0.03680652934806106,0.036777165386727706
2017-10-09,0.013319150060522533,-0.025333979372880178,0.023753228907732904,0.024888668434612793
2017-10-10,0.011647270357467043,-0.018603353076185547,0.022594889139421204,0.023477114974279623
2017-10-11,0.013277267128248393,-0.012813310960095303,0.028643669869046873,0.02827464392372314
2017-10-12,0.017404720406391627,-0.01267353694320128,0.0322248380443082,0.029213234253506748
2017-10-13,0.017832592484636534,-0.005953985844178389,0.03399056384978305,0.029962806409697507
2017-10-16,0.022672744217721696,-0.0009152971327790471,0.03567411471712978,0.03282854123820833
2017-10-17,0.022222658777186544,0.0028199749640138716,0.031615168828215134,0.028280954124326296
2017-10-18,0.02414844434997465,-0.004501622899753421,0.04035206810355807,0.03502798457912615
2017-10-19,0.026650861352140787,-0.0021961115666468967,0.04275673813632519,0.03761316280312488
2017-10-20,0.030418203045131653,-0.01560282766995058,0.048901145629171694,0.044087408960783
2017-10-23,0.03459396563759909,-0.019991152856609906,0.05957079627625195,0.05153051499964523
2017-10-24,0.033666344400309134,-0.024299311561221115,0.05951944246692742,0.05065464428814637
2017-10-25,0.02055890173411057,-0.014108154299967701,0.04296476824942652,0.03445332096560838
2017-10-26,0.01765844013825002,-0.014477987041092932,0.045815878668840515,0.03747881971642886
2017-10-27,0.039807750644035744,-0.010183640010960282,0.06579403570612041,0.058206462995969765
2017-10-30,0.04121451820988109,0.001126271646071153,0.0662644615650565,0.05896251688940879
2017-10-31,0.04290867827849976,0.00048206941769035616,0.06818908583693006,0.061014329607329554
2017-11-01,0.041567191595323294,0.0048559216051748955,0.06842603247776213,0.061898859092330394
2017-11-02,0.029499313073643618,0.013113663952368793,0.059223930278773596,0.05228881412203301
2017-11-03,0.03799252367776296,0.01873904542500937,0.06441192436950405,0.059048966385138346
2017-11-06,0.04271431180485363,0.019334065802255163,0.06685180784218447,0.058735687924185154
2017-11-07,0.042547295183211986,0.021969772669062415,0.06571244673037646,0.05817826685006877
2017-11-08,0.043636586955186685,0.017743219862318638,0.067565707112198,0.06047070341191052
2017-11-09,0.0400625267470085,0.010538754941491923,0.0572452694439356,0.054642001791633366
2017-11-10,0.03599870393774918,-0.011817234172296076,0.05283338522338665,0.049586460347183614
2017-11-13,0.03372484106619478,-0.009038040913770695,0.04982458856774885,0.0454546786402199
2017-11-14,0.028649894981731094,-0.0036123905471489026,0.04851132629666077,0.04331360432257014
2017-11-15,0.02505726401765851,0.013893703009119074,0.0369733423827443,0.033021291567286504
2017-11-16,0.04200662895956331,0.0033168969390731107,0.05475220068437903,0.05058509642867737
